,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
70,250291772859752449,250291772859752449,1348509183000.0,2012-09-24 17:53:03,+0000,,Model S review by @Wired. Totally agree with criticisms. Corrections coming soon.  http://t.co/1zXI3OzB,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,17,https://twitter.com/elonmusk/status/250291772859752449,['http://www.wired.com/reviews/2012/09/tesla-model-s/'],[],0,,False,63,25,116,,None,,,,,,,[],,,,
71,249306225177669632,249306225177669632,1348274210000.0,2012-09-22 00:36:50,+0000,,First test flight hop of our Grasshopper VTVL rocket!  http://t.co/oomI5vSB,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,00,https://twitter.com/elonmusk/status/249306225177669632,['http://yfrog.us/0wusutopshpepnbpmodbgnosz'],[],0,,False,89,40,183,,None,,,,,,,[],,,,
72,248564996022345728,248564996022345728,1348097487000.0,2012-09-19 23:31:27,+0000,,The first owner to drive coast to coast in a Model S is about to complete the journey @XCTeslatrip!,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,23,https://twitter.com/elonmusk/status/248564996022345728,[],[],0,,False,26,16,98,,None,,,,,,,[],,,,
73,247510274918199296,247510274918199296,1347846023000.0,2012-09-17 01:40:23,+0000,,Tesla made 100 vehicle bodies this week for the first time. Really proud of the team! Pic of S/N 396:  http://t.co/fZzbUIjn,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,01,https://twitter.com/elonmusk/status/247510274918199296,[],['https://pbs.twimg.com/media/A29VSJ8CMAABVwG.jpg'],1,https://pbs.twimg.com/media/A29VSJ8CMAABVwG.jpg,False,141,94,285,,None,,,,,,,[],,,,
74,246419783136976897,246419783136976897,1347586029000.0,2012-09-14 01:27:09,+0000,,Tesla Supercharger unveiling event set for Sept 24. It will feel like alien spaceships landed at highway rest stops.,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,01,https://twitter.com/elonmusk/status/246419783136976897,[],[],0,,False,103,58,349,,None,,,,,,,[],,,,
75,246352069332721665,246352069332721665,1347569885000.0,2012-09-13 20:58:05,+0000,,Amazing series of space pics assembled by @theatlantic  http://t.co/IUFTYgDn  http://t.co/SHEPSWbS,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,20,https://twitter.com/elonmusk/status/246352069332721665,['http://www.theatlantic.com/infocus/2012/09/around-the-solar-system/100368/'],['https://pbs.twimg.com/media/A2s35t7CYAAokaH.jpg'],1,https://pbs.twimg.com/media/A2s35t7CYAAokaH.jpg,False,280,23,318,,None,,,,,,,[],,,,
76,243800936240279552,243800936240279552,1346961647000.0,2012-09-06 20:00:47,+0000,,Tesla Model S driven 285 miles from Vegas to the beach in LA on a single charge by @motortrend  http://t.co/8YvO1tsz,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,20,https://twitter.com/elonmusk/status/243800936240279552,['http://www.motortrend.com/features/travel/1209_tesla_model_s_las_vegas/viewall.html'],[],0,,False,63,27,211,,None,,,,,,,[],,,,
77,240909270764359680,240909270764359680,1346272220000.0,2012-08-29 20:30:20,+0000,,This piece about Mars in the NYT is worth a read  http://t.co/mNB6f1aS,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,20,https://twitter.com/elonmusk/status/240909270764359680,['http://www.nytimes.com/2012/08/28/opinion/the-man-in-the-moon.html?_r=2&emc=eta1'],[],0,,False,134,14,241,,None,,,,,,,[],,,,
78,240620571589738496,240607069827391488,1346203389000.0,2012-08-29 01:23:09,+0000,,"@ticketwaxter Extending life to Mars would ensure humanity's survival and be the greatest, most exciting adventure ever!",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,01,https://twitter.com/elonmusk/status/240620571589738496,[],[],0,,False,12,8,18,,None,,,,,,,[],,,,
79,240174623948419072,240171772014624768,1346097067000.0,2012-08-27 19:51:07,+0000,,"@JoeBeernink Back of the envelope calc: Merlin wd accelerate Model S at 25 g's, so wd break sound barrier in &lt;1.5 sec",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,19,https://twitter.com/elonmusk/status/240174623948419072,[],[],0,,False,6,6,6,,None,,,,,,,[],,,,
80,240172289746939904,240172289746939904,1346096510000.0,2012-08-27 19:41:50,+0000,,"For their test drive, the Motor Trend team drove from LA to San Diego and back without recharging  http://t.co/5mH0xBGr",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,19,https://twitter.com/elonmusk/status/240172289746939904,['http://www.motortrend.com/roadtests/alternative/1208_2012_tesla_model_s_test_and_range_verification/'],[],0,,False,56,17,126,,None,,,,,,,[],,,,
81,240171772014624768,240171772014624768,1346096387000.0,2012-08-27 19:39:47,+0000,,Motor Trend tests Model S as fastest American sedan at 3.9 sec 0-60 mph and tied for 1st worldwide in stopping distance,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,19,https://twitter.com/elonmusk/status/240171772014624768,[],[],0,,False,51,31,255,,None,,,,,,,[],,,,
82,239461912121843712,239461912121843712,1345927143000.0,2012-08-25 20:39:03,+0000,,Neil Armstrong was a hero to all of humanity. His spirit will carry us to the stars.,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,20,https://twitter.com/elonmusk/status/239461912121843712,[],[],0,,False,207,38,790,,None,,,,,,,[],,,,
83,238308173990223873,238308173990223873,1345652071000.0,2012-08-22 16:14:31,+0000,,I love the sight of Teslas in the morning. Production line review is looking good!  http://t.co/damib6tk,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,16,https://twitter.com/elonmusk/status/238308173990223873,[],['https://pbs.twimg.com/media/A06kBYpCYAIlMH-.jpg'],1,https://pbs.twimg.com/media/A06kBYpCYAIlMH-.jpg,False,221,74,294,,None,,,,,,,[],,,,
84,238307391215648769,238307391215648769,1345651884000.0,2012-08-22 16:11:24,+0000,,Glad to contribute to the Tesla museum and will do more in the future. He was a great man.  http://t.co/NR2QNiax,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,16,https://twitter.com/elonmusk/status/238307391215648769,['http://www.indiegogo.com/teslamuseum'],[],0,,False,91,17,156,,None,,,,,,,[],,,,
85,235130471745454084,235130471745454084,1344894447000.0,2012-08-13 21:47:27,+0000,,About to go through my first jury selection process. Trial concerns an alleged gang related murder. Hardcore.,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,21,https://twitter.com/elonmusk/status/235130471745454084,[],[],0,,False,19,79,31,,None,,,,,,,[],,,,
86,231545784494084096,231517918733672449,1344039791000.0,2012-08-04 00:23:11,+0000,,"@JustBe74 V important to make all of humanity proud, but in this case a particular duty is owed to the American taxpayer",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,00,https://twitter.com/elonmusk/status/231545784494084096,[],[],0,,False,10,3,6,,None,,,,,,,[],,,,
87,231517918733672449,231517918733672449,1344033147000.0,2012-08-03 22:32:27,+0000,,Deeply appreciate @NASA's faith in @SpaceX. We will do whatever it takes to make NASA and the American people proud.,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,22,https://twitter.com/elonmusk/status/231517918733672449,[],[],0,,False,134,62,304,,None,,,,,,,[],,,,
88,231443998395473920,231210590675279872,1344015523000.0,2012-08-03 17:38:43,+0000,,@UrgentSpeed Sure. To be clear that number would include all US solar energy (thermal+PV).,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,17,https://twitter.com/elonmusk/status/231443998395473920,[],[],0,,False,2,1,1,,None,,,,,,,[],,,,
89,231210590675279872,231210590675279872,1343959875000.0,2012-08-03 02:11:15,+0000,,1st pure solar gigawatt hour day just achieved by @SolarCity! Predict 1st terawatt hour day from all US solar &lt; 15 years.,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,02,https://twitter.com/elonmusk/status/231210590675279872,[],[],0,,False,66,29,185,,None,,,,,,,[],,,,
90,230507510929440768,230486103923236864,1343792247000.0,2012-08-01 03:37:27,+0000,,@bryanwolfnow I'm neither anti-conservative nor anti-liberal. Just don't like group think. Ideas should be considered on their own merits.,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,03,https://twitter.com/elonmusk/status/230507510929440768,[],[],0,,False,16,1,16,,None,,,,,,,[],,,,
91,230496786182205440,230486103923236864,1343789690000.0,2012-08-01 02:54:50,+0000,,"@dansitu Individuals set the vector for the tides. The Life of Brian points out that we are all individuals, except for that one guy.",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,02,https://twitter.com/elonmusk/status/230496786182205440,[],[],0,,False,6,1,2,,None,,,,,,,[],,,,
92,230491286489161729,230491286489161729,1343788379000.0,2012-08-01 02:32:59,+0000,,People ought to think more about who wrote the software that's running in their head (sigh). It probably wasn't them.,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,02,https://twitter.com/elonmusk/status/230491286489161729,[],[],0,,False,212,56,421,,None,,,,,,,[],,,,
93,230490756966662144,230486103923236864,1343788253000.0,2012-08-01 02:30:53,+0000,,"@dansitu Don't know about ""dark manipulators"", but Adbusters played a major role in creating Occupy  http://t.co/fZ38XMeH",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,02,https://twitter.com/elonmusk/status/230490756966662144,['http://www.newyorker.com/reporting/2011/11/28/111128fa_fact_schwartz'],[],0,,False,5,1,0,,None,,,,,,,[],,,,
94,230487450882019328,230421989112807424,1343787465000.0,2012-08-01 02:17:45,+0000,,"@DJjodes Would love to make a Tesla supertruck with crazy torque, dynamic air suspension and corners like its on rails. That'd be sweet...",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,02,https://twitter.com/elonmusk/status/230487450882019328,[],[],0,,False,6988,169,472,,None,,,,,,,[],,,,
95,230486103923236864,230486103923236864,1343787144000.0,2012-08-01 02:12:24,+0000,,"Good assessment of the Dark Knight Rises in the Atlantic. Dickens, not Rand.  http://t.co/mYFUARGS",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,02,https://twitter.com/elonmusk/status/230486103923236864,['http://www.theatlantic.com/entertainment/archive/2012/07/no-the-dark-knight-rises-isnt-a-right-wing-opus/260511/'],[],0,,False,56,11,59,,None,,,,,,,[],,,,
96,230423954618204161,230421989112807424,1343772326000.0,2012-07-31 22:05:26,+0000,,@patrickdorey81 Model S starts at $50k after federal rebate. Gen3 will be ~$30k. Need to optimize design and scale volume.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,22,https://twitter.com/elonmusk/status/230423954618204161,[],[],0,,False,354,12,9,,None,,,,,,,[],,,,
97,230421989112807424,230421989112807424,1343771857000.0,2012-07-31 21:57:37,+0000,,Goal for Model S is to show that electric is way way better than gas. Combine w solar power &amp; the future looks bright.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,21,https://twitter.com/elonmusk/status/230421989112807424,[],[],0,,False,33415,386,1824,,None,,,,,,,[],,,,
98,230140622625968130,230140622625968130,1343704774000.0,2012-07-31 03:19:34,+0000,,Worth noting that Muller's research confirming global warming is real was funded by Koch. Fate loves irony.,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,03,https://twitter.com/elonmusk/status/230140622625968130,[],[],0,,False,63,18,198,,None,,,,,,,[],,,,
99,228953015082684416,228953015082684416,1343421628000.0,2012-07-27 20:40:28,+0000,,Olympics opening is excellently British. Jolly good show!  http://t.co/s9XZdaBL,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,20,https://twitter.com/elonmusk/status/228953015082684416,[],['https://pbs.twimg.com/media/Ay1njd7CEAAHAjX.jpg'],1,https://pbs.twimg.com/media/Ay1njd7CEAAHAjX.jpg,False,84,18,69,,None,,,,,,,[],,,,
100,228909546880520192,228909546880520192,1343411264000.0,2012-07-27 17:47:44,+0000,,Abandoned car and biked across London. Super fun! Next time minus the tweed jacket.  http://t.co/N93Vg4yy,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,17,https://twitter.com/elonmusk/status/228909546880520192,[],['https://pbs.twimg.com/media/Ay1ABSfCUAEq2HS.jpg'],1,https://pbs.twimg.com/media/Ay1ABSfCUAEq2HS.jpg,False,200,36,63,,None,,,,,,,[],,,,
101,228695905338019842,228677717632098304,1343360327000.0,2012-07-27 03:38:47,+0000,,"@walalm Yes, my absolute goal w Tesla has always been mass market electric cars. Will finally get there with Gen3 program.",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,03,https://twitter.com/elonmusk/status/228695905338019842,[],[],0,,False,17,5,11,,None,,,,,,,[],,,,
102,228694597524680704,228694597524680704,1343360015000.0,2012-07-27 03:33:35,+0000,,Now it's just a song that you used to know  http://t.co/c81ASeFo,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,03,https://twitter.com/elonmusk/status/228694597524680704,['http://slate.me/MISvtR'],[],0,,False,25,6,49,,None,,,,,,,[],,,,
103,228690043949158401,228677717632098304,1343358929000.0,2012-07-27 03:15:29,+0000,,"@nopev Biggest risk is that we take too long to solve the sustainable energy problem, causing climate change meltdown.",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,03,https://twitter.com/elonmusk/status/228690043949158401,[],[],0,,False,7,2,8,,None,,,,,,,[],,,,
104,228677717632098304,228677717632098304,1343355991000.0,2012-07-27 02:26:31,+0000,,"Compared to past, today's world is fantastic &amp; likely will be for many decades. Just need to cover future downside risk.",en,[],[],44196397,44196397,elonmusk,Elon Musk,5,02,https://twitter.com/elonmusk/status/228677717632098304,[],[],0,,False,74,26,189,,None,,,,,,,[],,,,
105,228659334513573888,228650420850008066,1343351608000.0,2012-07-27 01:13:28,+0000,,@iproducefodrake Asimov's Foundation  points out that all civilizations fall. Must ensure dark period is short &amp; finite.,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,01,https://twitter.com/elonmusk/status/228659334513573888,[],[],0,,False,13,2,3,,None,,,,,,,[],,,,
106,227294010274873344,227294010274873344,1343026089000.0,2012-07-23 06:48:09,+0000,,Big oil is pulling same trick about smoking the atmosphere ... diff is we only have 1 atmosphere:  http://t.co/O45XG4iB,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,06,https://twitter.com/elonmusk/status/227294010274873344,['http://www.rollingstone.com/politics/news/global-warmings-terrifying-new-math-20120719#ixzz21AfoYqt6'],[],0,,False,64,23,216,,None,,,,,,,[],,,,
107,227291748798455809,227291748798455809,1343025550000.0,2012-07-23 06:39:10,+0000,,"30 years ago, when 98% of scientists said smoking caused cancer, tobacco industry response was still ""scientists disagree""",en,[],[],44196397,44196397,elonmusk,Elon Musk,1,06,https://twitter.com/elonmusk/status/227291748798455809,[],[],0,,False,78,25,384,,None,,,,,,,[],,,,
108,226725493922201600,226725493922201600,1342890544000.0,2012-07-21 17:09:04,+0000,,"Now debating the nature of citizen and state, effective democracy &amp; necessary revolution, moderated by @FareedZakaria.",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,17,https://twitter.com/elonmusk/status/226725493922201600,[],[],0,,False,15,15,18,,None,,,,,,,[],,,,
109,226714911756136449,226714911756136449,1342888021000.0,2012-07-21 16:27:01,+0000,,"Heard an interesting comment at the debate: ""If we see no angels in others, we harbor none in ourselves.""",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,16,https://twitter.com/elonmusk/status/226714911756136449,[],[],0,,False,115,18,198,,None,,,,,,,[],,,,
110,226703106170318850,226703106170318850,1342885207000.0,2012-07-21 15:40:07,+0000,,Am in Yellowstone at an Oxford style debate about women and society. I'm in favor :),en,[],[],44196397,44196397,elonmusk,Elon Musk,6,15,https://twitter.com/elonmusk/status/226703106170318850,[],[],0,,False,24,26,20,,None,,,,,,,[],,,,
111,225187179763220480,225187179763220480,1342523782000.0,2012-07-17 11:16:22,+0000,,"""Welcome qwerty monkey Jesus love"" are the top 5 most popular passwords after ""password"".   http://t.co/P2a9Cfcd",en,[],[],44196397,44196397,elonmusk,Elon Musk,2,11,https://twitter.com/elonmusk/status/225187179763220480,['http://mobile.slate.com/blogs/future_tense/2012/07/14/yahoo_mail_password_leak_the_most_commonly_used_words_.html'],[],0,,False,18,32,86,,None,,,,,,,[],,,,
112,224406502188916739,224406502188916739,1342337654000.0,2012-07-15 07:34:14,+0000,,Will publish something on the Hyperloop in about four weeks. Will forgo patents on the idea and just open source it. Not a vac tunnel btw.,en,[],[],44196397,44196397,elonmusk,Elon Musk,7,07,https://twitter.com/elonmusk/status/224406502188916739,[],[],0,,False,157,72,263,,None,,,,,,,[],,,,
113,224405461938601984,224405461938601984,1342337406000.0,2012-07-15 07:30:06,+0000,,"""Most of us live in a semi-somnambulistic state &amp; the days fly by. The 2 exceptions are childhood and when we are in love."" - RG",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,07,https://twitter.com/elonmusk/status/224405461938601984,[],[],0,,False,205,20,277,,None,,,,,,,[],,,,
114,224005741810417665,224005741810417665,1342242106000.0,2012-07-14 05:01:46,+0000,,"Headed to a (ahem) volcano caldera. Since I didn't finish my PhD, it's actually ""Mr."" Evil.  http://t.co/e2cpsgEM",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,05,https://twitter.com/elonmusk/status/224005741810417665,[],['https://pbs.twimg.com/media/AxvUCQyCAAM1anP.jpg'],1,https://pbs.twimg.com/media/AxvUCQyCAAM1anP.jpg,False,202,55,124,,None,,,,,,,[],,,,
115,223430899004485634,223429211443036160,1342105052000.0,2012-07-12 14:57:32,+0000,,@n23mc I think we will see people on Mars in less than 20 years. 12 to 15 years most likely. #OccupyMars,en,['occupymars'],[],44196397,44196397,elonmusk,Elon Musk,4,14,https://twitter.com/elonmusk/status/223430899004485634,[],[],0,,False,17,6,24,,None,,,,,,,[],,,,
116,223429211443036160,223429211443036160,1342104649000.0,2012-07-12 14:50:49,+0000,,"Going at full speed! MT “@iansomerhalder: Elon- you are my hero my friend.Please!Ramp up production on cars that use NO gas.""",en,[],[],44196397,44196397,elonmusk,Elon Musk,4,14,https://twitter.com/elonmusk/status/223429211443036160,[],[],0,,False,12,16,38,,None,,,,,,,[],,,,
117,221503107182501889,221503107182501889,1341645430000.0,2012-07-07 07:17:10,+0000,,Now back to work. Intense months ahead as we ramp production of rockets and cars.,en,[],[],44196397,44196397,elonmusk,Elon Musk,6,07,https://twitter.com/elonmusk/status/221503107182501889,[],[],0,,False,181,83,281,,None,,,,,,,[],,,,
118,220824194672369666,220824194672369666,1341483565000.0,2012-07-05 10:19:25,+0000,,"Moonbow's are real, btw. I'm not on acid :) Here is what we saw:  http://t.co/ux6fV6z7",en,[],[],44196397,44196397,elonmusk,Elon Musk,4,10,https://twitter.com/elonmusk/status/220824194672369666,[],['https://pbs.twimg.com/media/AxCGb2GCIAAyFDD.jpg'],1,https://pbs.twimg.com/media/AxCGb2GCIAAyFDD.jpg,False,182,55,222,,None,,,,,,,[],,,,
119,220784395282432001,220784395282432001,1341474076000.0,2012-07-05 07:41:16,+0000,,Am standing on the beach in Maui and looking at a moon rainbow for the first time in my life. Incredibly beautiful.,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,07,https://twitter.com/elonmusk/status/220784395282432001,[],[],0,,False,42,46,33,,None,,,,,,,[],,,,
120,219270969666174977,219270969666174977,1341113247000.0,2012-07-01 03:27:27,+0000,,"After 2008 meltdown, vacation for me just meant email with a view, but SpaceX &amp; Tesla are now strong enough that I can make it real (yay!!)",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,03,https://twitter.com/elonmusk/status/219270969666174977,[],[],0,,False,65,68,65,,None,,,,,,,[],,,,
121,219266223895093248,219266223895093248,1341112116000.0,2012-07-01 03:08:36,+0000,,"Screening of Baseball in the Time of Cholera (dir: @brynmooser @daviddarg, prod @oliviawilde &amp; me) at WME July 12. @rainnwilson hosting",en,[],[],44196397,44196397,elonmusk,Elon Musk,7,03,https://twitter.com/elonmusk/status/219266223895093248,[],[],0,,False,10,6,12,,None,,,,,,,[],,,,
122,218897974242181121,218897974242181121,1341024318000.0,2012-06-30 02:45:18,+0000,,"Thanks Dan, you are a good sportsman. I will still donate to DWB as though I'd lost.  http://t.co/G2g6kpvm",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,02,https://twitter.com/elonmusk/status/218897974242181121,['http://on.wsj.com/L8t2JC'],[],0,,False,131,40,372,,None,,,,,,,[],,,,
123,218357987385933825,218357987385933825,1340895575000.0,2012-06-28 14:59:35,+0000,,"""The Girl Who Fixed the Umlaut"" @NewYorker  http://t.co/CnPg2PkG”",en,[],[],44196397,44196397,elonmusk,Elon Musk,4,14,https://twitter.com/elonmusk/status/218357987385933825,['http://nyr.kr/MBPRRr'],[],0,,False,33,9,46,,None,,,,,,,[],,,,
124,217991440830173184,217991440830173184,1340808184000.0,2012-06-27 14:43:04,+0000,,"She was a great woman “@VanityFair: In Memoriam, Nora Ephron, 1941-2012  http://t.co/raIoWXbb”",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,14,https://twitter.com/elonmusk/status/217991440830173184,['http://vnty.fr/OwlYHZ'],[],0,,False,10,2,22,,None,,,,,,,[],,,,
125,217974021562712065,217974021562712065,1340804031000.0,2012-06-27 13:33:51,+0000,,Meant to post this link for Merlin:  http://t.co/qKarnuao,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,13,https://twitter.com/elonmusk/status/217974021562712065,['http://www.youtube.com/watch?v=976LHTpnZkY'],[],0,,False,39,11,46,,None,,,,,,,[],,,,
126,217973460348047360,217973460348047360,1340803897000.0,2012-06-27 13:31:37,+0000,,"Merlin fired at full thrust! Engine weighs half a ton, but has power equal to several Hoover Dams  http://t.co/TlTIxiRc",en,[],[],44196397,44196397,elonmusk,Elon Musk,3,13,https://twitter.com/elonmusk/status/217973460348047360,['http://www.youtube.com/watch?v=PUUnYgo1-lI'],[],0,,False,42,11,87,,None,,,,,,,[],,,,
127,216294180014661632,216294180014661632,1340403525000.0,2012-06-22 22:18:45,+0000,,Model S review by Motor Trend  http://t.co/gdODXLRv,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,22,https://twitter.com/elonmusk/status/216294180014661632,['http://m.motortrend.com/roadtests/alternative/1206_2012_tesla_model_s_first_drive/index.html'],[],0,,False,62,28,177,,None,,,,,,,[],,,,
128,216293624734953472,216293624734953472,1340403393000.0,2012-06-22 22:16:33,+0000,,About to deliver the first ten Model S cars from @TeslaMotors!,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,22,https://twitter.com/elonmusk/status/216293624734953472,[],[],0,,False,53,43,151,,None,,,,,,,[],,,,
129,215478323147575297,215478323147575297,1340209010000.0,2012-06-20 16:16:50,+0000,,@RichardGarriott Dragon will use four pairs of side mounted Superdraco engines. Can function with up to four out.,en,[],[],44196397,44196397,elonmusk,Elon Musk,3,16,https://twitter.com/elonmusk/status/215478323147575297,[],[],0,,False,6,4,5,,None,,,,,,,[],,,,
130,214831794103664640,214831794103664640,1340054866000.0,2012-06-18 21:27:46,+0000,,Just fired our Superdraco escape rocket engine at full thrust! Needed to carry astronauts on Dragon  http://t.co/ef86qbWF,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,21,https://twitter.com/elonmusk/status/214831794103664640,[],['https://pbs.twimg.com/media/Avs8YOaCQAAO_mk.jpg'],1,https://pbs.twimg.com/media/Avs8YOaCQAAO_mk.jpg,False,1757,98,488,,None,,,,,,,[],,,,
131,214636339474345984,214636339474345984,1340008266000.0,2012-06-18 08:31:06,+0000,,Wore Marquis de Sade outfit for a party last night. Was v popular with women who'd read 50 Shades :)  http://t.co/Z6EvSZw6,en,[],[],44196397,44196397,elonmusk,Elon Musk,1,08,https://twitter.com/elonmusk/status/214636339474345984,[],['https://pbs.twimg.com/media/AvqKnRKCMAEFu5X.jpg'],1,https://pbs.twimg.com/media/AvqKnRKCMAEFu5X.jpg,False,388,49,150,,None,,,,,,,[],,,,
132,214006215641022467,214006215641022467,1339858032000.0,2012-06-16 14:47:12,+0000,,"""Any sufficiently advanced technology is indistinguishable from magic"" - Arthur C Clarke. Thanks for the quote, RIP.",en,[],[],44196397,44196397,elonmusk,Elon Musk,6,14,https://twitter.com/elonmusk/status/214006215641022467,[],[],0,,False,177,27,326,,None,,,,,,,[],,,,
133,213177461180071936,213177461180071936,1339660442000.0,2012-06-14 07:54:02,+0000,,"While in Austin, had a great time doing a cameo in @rodriguez latest movie, Machete Kills. Cool studio on old airport.",en,[],[],44196397,44196397,elonmusk,Elon Musk,4,07,https://twitter.com/elonmusk/status/213177461180071936,[],[],0,,False,16,14,33,,None,,,,,,,[],,,,
134,213170504364863488,213170504364863488,1339658783000.0,2012-06-14 07:26:23,+0000,,"Charlie Bolden, NASA Administrator, checks out Dragon at our central Texas test site  http://t.co/HXupX9VM",en,[],[],44196397,44196397,elonmusk,Elon Musk,4,07,https://twitter.com/elonmusk/status/213170504364863488,['http://img.ly/jwGy'],[],0,,False,15,10,38,,None,,,,,,,[],,,,
135,210057533073797120,210057533073797120,1338916593000.0,2012-06-05 17:16:33,+0000,,Spacecraft arrives at Port of Los Angeles for transfer to SpaceX test facilities in Texas  http://t.co/9ab55gRc,en,[],[],44196397,44196397,elonmusk,Elon Musk,2,17,https://twitter.com/elonmusk/status/210057533073797120,['http://www.spaceflightnow.com/falcon9/003/120605port/'],[],0,,False,26,17,126,,None,,,,,,,[],,,,
136,208304203708375040,208304203708375040,1338498568000.0,2012-05-31 21:09:28,+0000,,Dragon floating in the Pacific near California. Reentry scorch marks visible on the heat shield  http://t.co/grGShZUi,en,[],[],44196397,44196397,elonmusk,Elon Musk,4,21,https://twitter.com/elonmusk/status/208304203708375040,[],['https://pbs.twimg.com/media/AuQLkdPCIAALE-4.jpg'],1,https://pbs.twimg.com/media/AuQLkdPCIAALE-4.jpg,False,152,85,528,,None,,,,,,,[],,,,
137,208223378782420993,208223378782420993,1338479296000.0,2012-05-31 15:48:16,+0000,,Splashdown successful!! Sending fast boat to Dragon lat/long provided by P3 tracking planes #Dragon,en,['dragon'],[],44196397,44196397,elonmusk,Elon Musk,4,15,https://twitter.com/elonmusk/status/208223378782420993,[],[],0,,False,46,71,360,,None,,,,,,,[],,,,
138,208204036258803712,208204036258803712,1338474685000.0,2012-05-31 14:31:25,+0000,,Thrusters will also fire during reentry to adjust touchdown point. Next version will land w helicopter precision #Dragon,en,['dragon'],[],44196397,44196397,elonmusk,Elon Musk,4,14,https://twitter.com/elonmusk/status/208204036258803712,[],[],0,,False,36,25,128,,None,,,,,,,[],,,,
139,208201556271697922,208201556271697922,1338474093000.0,2012-05-31 14:21:33,+0000,,Spaceship has departed from the International Space Station. Firing thrusters to deorbit in ~30 mins #Dragon,en,['dragon'],[],44196397,44196397,elonmusk,Elon Musk,4,14,https://twitter.com/elonmusk/status/208201556271697922,[],[],0,,False,26,14,170,,None,,,,,,,[],,,,
140,206118185173389312,206118185173389312,1337977380000.0,2012-05-25 20:23:00,+0000,,Space Station tracking spaceship docking approach vector  #Dragon  http://t.co/CetZfiNg,en,['dragon'],[],44196397,44196397,elonmusk,Elon Musk,5,20,https://twitter.com/elonmusk/status/206118185173389312,[],['https://pbs.twimg.com/media/AtxHZblCEAAkZVI.jpg'],1,https://pbs.twimg.com/media/AtxHZblCEAAkZVI.jpg,False,89,46,146,,None,,,,,,,[],,,,
141,206047350240714752,206047350240714752,1337960491000.0,2012-05-25 15:41:31,+0000,,Dragon captured by the International Space Station! Just awesome ...  http://t.co/ihoZqgj7,en,[],[],44196397,44196397,elonmusk,Elon Musk,5,15,https://twitter.com/elonmusk/status/206047350240714752,['http://img.ly/iHdp'],[],0,,False,129,118,585,,None,,,,,,,[],,,,
